2012,tt1441951,Quartet,Dustin Hoffman,2570,307,301,584,636,418,176,65,32,13,38,197486,967,3.8,35,64,55,34,3,1,26,3.3,1,1,2,0,0,0,45,4,3,3,1,0,0,0,35,3.4,0,0,1,1,0,0,5,3.2,0,0,0,0,0,0,0,0,0,0,0
2010,tt1443518,R U There,David Verbeek,22,4,2,2,0,4,3,3,2,0,2,180437,7,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1444252,Terror Trap,Dan Garcia,272,12,2,8,14,26,39,48,49,44,30,192772,36,1.8,0,0,0,0,2,12,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1444262,Gorbaciof,Stefano Incerti,17,2,0,3,2,1,5,2,1,1,0,184581,12,2.7,1,0,1,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1446208,Ways to Live Forever,Gustavo Ron,89,15,6,12,22,15,6,6,1,1,5,186170,10,3.3,0,0,0,0,0,0,7,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1447499,Matching Jack,Nadia Tass,91,10,7,15,23,7,12,3,3,3,8,197883,3,3.1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1447793,My Girlfriend's Boyfriend,Daryn Tufts,960,104,66,152,172,178,127,54,34,33,40,146998,11,2.9,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1447972,StreetDance 3D,Max Giwa,400,34,25,48,71,64,59,28,17,15,39,176732,1124,3.5,67,80,43,34,16,17,7,3.3,0,0,0,0,0,0,8,3.3,1,0,0,0,0,0,41,3.6,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1448755,Killer Elite,Gary McKendry,11970,561,483,1661,3405,3024,1521,635,284,155,241,146608,1734,3.2,8,69,121,48,20,10,101,3.4,1,5,7,1,1,1,209,4.1,3,5,6,5,1,0,200,3.7,0,3,5,4,0,0,72,3.7,0,4,9,2,0,0,0,0,0,0,0
2010,tt1448762,Open House,Andrew Paquin,546,28,11,22,41,67,95,96,64,56,66,174019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,tt1450321,Filth,Jon S. Baird,4734,349,402,1004,1303,830,409,179,99,70,89,201765,600,3.8,10,36,22,13,3,1,14,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117,3.7,4,6,1,1,0,0,21,3.5,0,1,1,0,0,0,0,0,0,0,0
2010,tt1451395,Lou,Belinda Chayko,79,5,5,14,22,15,9,4,1,2,2,191536,7,3.2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1451762,Tournée,Mathieu Amalric,75,9,3,14,18,13,8,5,0,3,2,140496,2084,3,66,105,65,81,62,83,4,3.1,0,0,0,0,0,0,4,3.1,0,0,0,0,0,0,8,3.2,1,0,0,0,0,0,6,3.2,0,0,0,0,0,0,0,0,0,0,0
2011,tt1452599,Restitution,Lance Kawas,263,22,4,11,17,21,37,33,30,26,62,196373,1,2.9,0,0,0,0,0,0,1,2.9,0,0,0,0,0,0,1,2.9,0,0,0,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,tt1453405,Monsters University,Dan Scanlon,27196,2909,3356,8289,7884,3074,925,316,130,80,233,109572,6575,4,79,294,275,95,10,5,183,4,0,6,6,1,0,1,1304,4.5,33,44,17,6,0,0,211,3.8,0,2,7,2,0,0,57,3.9,5,4,0,0,0,0,133,59,53,12,25
2010,tt1454505,Napapiirin sankarit,Dome Karukoski,84,8,5,12,35,9,4,4,1,3,3,175303,387,1.9,5,13,19,16,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1454542,Sci-Fi High: The Movie Musical,Dan Bellusci,28,6,0,1,1,0,1,1,2,5,11,203614,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1455106,Jimmy Rivière,Teddy Lussi-Modeste,4,0,0,0,0,0,2,2,0,0,0,173825,143,2.6,3,3,11,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1455816,Prince,Kookie V. Gulati,91,10,1,1,7,13,13,7,12,9,18,179723,2,2.8,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1455825,The Other Side of Sleep,Rebecca Daly,13,0,0,0,1,1,4,3,1,1,2,193043,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1456110,Vielleicht in einem anderen Leben,Elisabeth Scharang,2,0,0,0,0,1,0,0,0,0,1,195638,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1456603,Release,Darren Flaxstone,96,2,4,10,8,12,17,7,12,8,16,185551,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1456939,Searching for Sonny,Andrew Disney,101,20,17,16,15,10,7,5,3,3,5,211678,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1458175,The Next Three Days,Paul Haggis,16998,1395,1927,4602,5228,2283,888,291,140,80,164,147087,2440,3.7,64,150,154,77,29,11,96,3.6,5,10,3,7,1,0,206,4.1,11,13,6,3,0,0,282,3.8,7,5,12,3,1,0,259,4,11,29,9,12,0,0,0,0,0,0,0
2011,tt1458915,Tactical Force,Adamo P. Cultraro,713,56,11,40,80,111,147,94,66,53,55,194658,43,2.4,0,2,4,1,2,0,3,2.9,0,0,0,0,0,0,5,2.8,0,0,0,0,0,1,8,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1459013,Uninhabited,Bill Bennett,422,19,3,17,24,64,87,82,58,36,32,181332,6,2.8,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1460643,Pimp,Robert Cavanah,83,5,0,0,5,6,12,8,10,12,25,181769,2,2.9,0,0,0,0,0,0,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1461249,Meskada,Josh Sternfeld,320,41,8,31,47,55,51,35,20,13,19,187555,9,3.1,0,0,3,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1462044,Enemies Among Us,Dan Garcia,141,7,0,0,1,4,9,13,12,30,65,183960,12,2.4,0,0,0,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1462054,Letters to God,David Nixon,1224,413,116,138,123,93,70,41,35,43,152,203993,23,3.4,1,1,0,1,2,0,3,3.2,0,0,0,0,0,0,70,4.1,2,0,1,0,0,0,3,3.2,0,0,0,0,0,0,3,3.2,0,0,0,0,0,0,0,0,0,0,0
2010,tt1462058,Two Gates of Sleep,Alistair Banks Griffin,38,15,2,2,0,3,4,1,3,1,7,180621,58,3.1,2,4,4,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1462667,Autoreiji,Takeshi Kitano,1317,84,92,263,418,260,103,39,17,14,27,180375,513,3.2,8,26,41,32,7,3,8,3.1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,22,3.4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,tt1462769,The Odd Life of Timothy Green,Peter Hedges,6149,622,452,1021,1540,1153,558,307,183,110,203,147452,291,3.7,3,15,8,4,1,0,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,3.2,0,1,1,0,0,0,18,3.3,0,0,2,0,0,0,0,0,0,0,0
2010,tt1463208,Tiger Team - Der Berg der 1000 Drachen,Peter Gersina,7,0,0,0,0,1,2,1,1,1,1,179396,8,2.6,0,0,0,0,1,1,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1464540,I Am Number Four,D.J. Caruso,27229,2412,1809,3915,6082,5706,3249,1856,919,581,700,148101,7579,3.3,156,255,280,197,114,82,99,3.7,3,4,7,1,2,0,599,4.1,9,20,21,9,1,2,302,3.6,4,3,12,1,2,0,191,3.4,4,14,8,13,5,1,37,31,31,18,13
2010,tt1464580,Stake Land,Jim Mickle,6091,438,473,1232,1747,1158,459,227,120,81,156,186053,407,3.3,9,34,39,14,10,4,6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,1,2,2,0,0,31,3.2,0,1,6,1,1,1,0,0,0,0,0
2010,tt1465490,Joy,Mijke de Jong,7,2,0,0,1,1,0,1,0,1,1,178785,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,tt1465533,Columbus Circle,George Gallo,1523,68,63,167,316,415,266,97,62,32,37,148360,148,2.2,0,1,8,7,3,3,0,0,0,0,0,0,0,0,4,2.9,0,0,0,1,0,0,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1467273,La prima cosa bella,Paolo Virzì,136,13,13,31,28,26,12,6,2,2,3,186083,136,3.5,3,10,8,11,3,0,18,3.1,0,2,3,2,1,0,9,3.3,1,1,0,0,0,0,4,3.1,0,0,0,0,0,0,24,2.3,0,0,0,0,0,1,0,0,0,0,0
2010,tt1467290,Retornos,Luis Avilés,40,5,0,6,12,10,5,1,0,1,0,184597,1,2.9,0,0,0,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1468387,What If...,Dallas Jenkins,572,156,82,93,86,45,36,22,9,15,28,183551,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,14,3.5,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1468727,Monster Mutt,Todd Tucker,50,7,1,3,1,3,5,5,2,10,13,198489,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1470020,Redemption Road,Mario Van Peebles,156,18,11,20,26,26,22,14,6,7,6,195883,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1470023,MacGruber,Jorma Taccone,10342,1046,569,1147,1581,1731,1375,968,677,466,782,170659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,2.9,0,0,1,0,0,0,6,2.9,0,1,0,0,1,0,0,0,0,0,0
2010,tt1470172,Hanna's Gold,Joel Souza,34,6,0,5,7,6,2,5,2,0,1,207888,4,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1470173,Three Veils,Rolla Selbak,56,27,10,4,6,1,4,1,0,2,1,199387,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1470860,Adem,Hans Van Nuffel,15,1,2,1,4,2,2,0,1,1,1,185046,353,4.2,62,21,10,2,1,1,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1472195,The Violent Kind,Mitchell Altieri,480,49,17,44,51,64,77,49,44,44,41,194907,190,2.1,3,8,12,14,17,18,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,tt1472583,Last Call,Greg Garthe,52,11,1,2,2,1,6,5,8,4,12,33466,1,2.9,0,0,0,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1473121,Je n'ai rien oublié,Bruno Chiche,18,2,1,3,5,3,1,1,0,2,0,178550,398,3.3,8,36,34,24,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1473397,Lucky,Gil Cates Jr.,953,66,31,92,161,228,170,94,50,27,34,195054,3,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1474268,Los últimos cristeros,Matias Meyer,12,2,3,0,1,1,1,1,1,0,2,197384,2,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1474816,Open Five,Kentucker Audley,26,7,1,3,3,3,1,3,1,2,2,189278,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1475549,The Dogfather,Richard Boddington,184,75,36,12,13,3,6,8,6,4,21,188060,15,2.3,0,0,1,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1477109,Space Battleship Yamato,Takashi Yamazaki,545,85,50,89,113,83,53,29,11,13,19,183126,526,2.2,13,23,24,33,33,32,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1478338,Bridesmaids,Paul Feig,49145,6650,6723,11683,11516,6029,2713,1364,840,601,1026,180286,3448,3,61,171,155,93,65,100,103,2.9,2,6,14,4,5,1,152,3.6,5,2,3,4,1,1,170,3.4,2,8,8,2,4,2,26,2.7,0,0,2,2,2,1,0,0,0,0,0
2010,tt1483010,Logan,Kyle Lawrence,66,17,5,6,5,6,6,4,3,4,10,182252,0,0,0,0,0,0,0,0,3,3.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,tt1483013,Oblivion,Joseph Kosinski,40407,2688,3923,9476,12255,6784,2702,1150,573,348,508,27405,13911,3.6,196,711,631,341,121,81,444,3.3,6,17,15,9,2,1,966,4,30,38,31,18,6,7,504,3.6,3,16,19,10,6,2,189,3.8,2,8,8,6,0,0,41,40,31,13,8
2013,tt1483324,At Middleton,Adam Rodgers,909,78,59,151,223,158,95,51,32,28,34,216462,56,3,1,0,3,2,3,0,4,3,0,0,1,0,0,0,29,3.7,4,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1483756,The Trouble with Bliss,Michael Knowles,447,35,13,32,71,93,96,55,22,11,19,170627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,tt1485749,Mr. Pip,Andrew Adamson,180,29,20,35,48,19,8,7,4,2,8,193085,8,3.1,0,0,0,0,0,0,4,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1486190,Tamara Drewe,Stephen Frears,1486,73,64,201,393,368,197,82,42,23,43,171229,3826,3.4,60,200,201,83,38,32,24,2.7,0,0,1,0,1,0,32,3.8,0,0,1,0,0,0,61,3.2,1,4,2,0,2,0,20,3.1,0,0,1,0,0,0,0,0,0,0,0
2012,tt1486192,The Raven,James McTeigue,11242,660,558,1479,2828,2745,1513,707,349,172,231,170893,745,3.1,4,29,69,45,11,6,40,3.2,0,2,3,2,0,0,213,4.2,1,6,6,0,0,0,47,3.3,0,0,4,1,0,0,43,3.5,0,3,4,4,0,0,20,13,20,36,24
2013,tt1487931,Khumba,Anthony Silverston,236,24,7,18,38,42,50,18,9,11,19,205730,352,3,3,6,25,12,3,2,11,3.1,2,0,0,0,0,0,50,3.4,1,1,1,1,2,1,6,2.9,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0
2010,tt1488574,Keeper'n til Liverpool,Arild Andresen,22,2,3,3,4,6,1,2,0,0,1,190015,2,3.1,0,0,0,0,0,0,2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1488594,Shuffle,Kurt Kuenne,381,58,49,83,73,55,34,11,3,5,10,205987,1,3,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1491603,Insane,Anders Jacobsson,122,7,1,4,3,7,13,16,14,25,32,190595,8,2.7,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1491611,Propios y extraños,Manolo González,3,0,0,0,2,1,0,0,0,0,0,180516,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,tt1493157,Nature Calls,Todd Rohal,699,36,6,19,32,86,115,135,101,80,89,196985,3,2.8,0,0,0,0,0,0,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1493825,Scorpio Men on Prozac,Rand Marsh,13,5,2,0,1,0,1,1,0,3,0,188888,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1493828,Removal,Nick Simon,197,34,6,9,16,24,37,24,17,10,20,195135,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,tt1496422,The Paperboy,Lee Daniels,4893,296,227,501,861,1008,766,475,275,180,304,193901,1860,2.5,16,60,99,89,57,33,32,2.8,0,0,1,1,1,2,80,3.1,0,4,4,3,2,2,22,2.9,0,1,2,2,0,0,7,3.1,0,0,0,0,0,0,0,0,0,0,0
2011,tt1498569,Restless,Gus Van Sant,1435,147,110,234,355,290,132,59,47,20,41,171731,1553,3.9,42,74,70,29,14,4,14,3.4,0,0,0,0,0,0,77,4,2,2,0,0,0,0,15,3.4,0,1,0,0,0,0,7,3.1,0,0,0,0,0,0,0,0,0,0,0
2011,tt1498878,The Whisperer in Darkness,Sean Branney,288,37,37,68,61,41,13,16,4,6,5,199052,5,3.1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1499220,Dead Cert,Steven Lawson,130,11,4,2,5,11,15,23,18,22,19,185102,14,2.6,0,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1500512,Private Romeo,Alan Brown,425,73,59,79,65,48,32,16,16,12,25,198161,17,3,0,1,2,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1500906,Vampires,Vincent Lannoo,231,11,6,34,55,35,26,17,18,15,14,183281,161,2.6,3,9,8,11,4,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1502422,Johnny,D. David Morin,88,28,10,8,11,12,3,5,3,2,6,204680,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1502714,Monogamy,Dana Adam Shapiro,259,21,11,22,28,46,43,43,22,8,15,172174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1503149,Oliver Sherman,Ryan Redford,31,8,1,6,2,5,3,2,0,1,3,186748,13,3.3,0,4,2,1,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1503179,Thillalangadi,M. Raja,8,0,0,1,0,0,3,1,0,2,1,184211,1,2.9,0,0,0,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1504019,Memoria de mis putas tristes,Henning Carlsen,30,4,0,1,7,7,5,4,0,0,2,147404,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,tt1505109,Zettl,Helmut Dietl,21,2,0,1,0,4,3,6,2,1,2,192945,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1506999,Haywire,Steven Soderbergh,14410,595,614,1795,3270,3194,2057,1118,663,443,661,172392,1855,2,7,28,91,121,71,47,51,2.1,0,0,0,2,3,6,101,2.9,0,1,2,4,1,3,169,2.3,0,2,2,8,5,7,28,2.8,0,3,2,2,1,0,20,28,29,17,19
2010,tt1507005,Naan Mahaan Alla,Susindran,34,3,2,4,13,5,2,4,0,0,1,184947,2,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1507280,Izarren argia,Mikel Rueda,4,0,0,1,1,0,0,1,0,0,1,183952,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1507369,The Owls,Cheryl Dunye,37,8,0,1,2,2,4,5,3,5,7,179761,2,2.9,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1507564,The Greening of Whitney Brown,Peter Skillman Odiorne,92,8,5,6,14,12,13,14,9,2,9,200513,7,2.9,0,0,0,0,0,0,4,3.2,0,0,0,0,0,0,22,3.8,0,0,0,0,0,0,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1509130,Janie Jones,David M. Rosenthal,622,71,68,111,165,100,54,20,16,8,9,172504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.3,0,0,0,0,0,0,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1509641,Vater Morgana,Till Endemann,3,0,0,0,0,1,0,1,0,0,1,181026,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1509767,The Three Musketeers,Paul W.S. Anderson,10033,718,469,1058,1739,2099,1507,865,620,366,592,172168,3405,2.5,46,92,157,122,110,113,106,3.1,4,7,5,1,2,2,394,4,9,3,6,8,5,2,268,3.2,0,3,11,4,1,3,66,3.2,1,0,3,2,1,1,0,0,0,0,0
2010,tt1510906,Third Star,Hattie Dalton,509,142,93,111,79,34,20,10,8,5,7,192554,79,4.2,5,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1511489,The Sentimental Engine Slayer,Omar Rodriguez-Lopez,36,17,1,3,7,3,3,0,0,1,1,180191,2,3.1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1512893,Far til fire - på japansk,Claus Bjerre,7,0,0,0,0,1,1,0,2,1,2,208912,1,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,tt1513892,Scusa ma ti voglio sposare,Federico Moccia,29,2,2,2,4,5,5,3,3,0,3,189227,4,3.1,0,0,0,0,0,0,25,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,tt1515091,Sherlock Holmes: A Game of Shadows,Guy Ritchie,39348,4865,5943,11628,9525,4161,1683,668,312,170,393,173048,14327,4,215,588,417,198,81,45,356,3.9,8,20,10,5,2,0,1226,4.5,28,19,8,4,0,0,608,4.1,8,15,11,2,0,0,289,4.4,4,17,7,0,0,0,220,172,93,27,31
