2013,tt2090488,5.2,761,Down and Dangerous
2013,tt2393174,3.1,167,Dracano
2013,tt2903778,2.6,43,Dracula 2012
2013,tt2287214,3.7,1127,Dracula: The Dark Prince
2013,tt2543202,3.9,374,Dracula: The Impaler
2013,tt2263944,7.3,12442,Doragon bôru Z: Kami to kami
2013,tt1772262,4,762,Dragon Day
2013,tt3205010,5.1,24,Dragon Guardians
2013,tt2333508,3.3,1295,Dragonfyre
2013,tt2164468,2.8,401,Dragonwolf
2013,tt2302583,5.1,113,Dream On
2013,tt2379805,6.5,14,Dreamer
2013,tt1870375,5.5,77,Dreams
2013,tt2329110,7.2,18,Dreams of the Wayward
2013,tt2488232,5.6,11,Dreamz: The Movie
2013,tt1714833,6.3,3401,Drift
2013,tt3153668,7.2,45,Drift
2013,tt2265398,6.1,38611,Drinking Buddies
2013,tt3417422,8.9,5159,Drishyam
2013,tt2179027,4.4,463,Drones
2013,tt3386042,3.1,190,Druzya druzey
2013,tt2547290,5.8,50,Dry Bones
2013,tt2375036,3.4,120,Dry Spell
2013,tt2917916,7.2,245,Dvojina
2013,tt2593290,5,490,Dublyor
2013,tt1727254,5.1,130,Duke
2013,tt2644862,5.8,14,Dum dum pee pee
2013,tt3121604,7.6,485,Duniyadari
2013,tt3057894,6.6,16,Durban Poison
2013,tt2759338,5.1,13,Dussehra
2013,tt2051872,3.6,164,Dust of War
2013,tt1362210,7.1,15,Dynamite Swine
2013,tt2577862,5.7,39,Déjà Vu
2013,tt3347976,7.5,9233,Dügün dernek
2013,tt2040336,5.8,25,Early Grave
2013,tt2032452,5.1,13,East of Acadia
2013,tt2991092,7,982,Eastern Boys
2013,tt2427502,6.3,2552,Snabba cash - Livet deluxe
2013,tt3013018,5.4,172,Eat
2013,tt2251490,7.9,42,Eat Spirit Eat
2013,tt2452292,6.9,11,"Eating, Talking, Faucking"
2013,tt2343473,5.7,73,Echo Dr.
2013,tt2425852,5.5,398,Skumtimmen
2013,tt2669312,4.3,26,Echolot
2013,tt3746820,7.1,82,Eddie Izzard: Force Majeure Live
2013,tt2405564,7.2,32,Edward Lee's the Bighead
2013,tt2292522,6.8,13,Edwin: My Life as a Koont
2013,tt2165743,4.5,107,Eenie Meenie Miney Moe
2013,tt2287715,6.2,1712,Ego
2013,tt2268579,5.7,23,Eiga Suzuki sensei
2013,tt2296739,6,10,Ein schmaler Grat
2013,tt1852802,5.3,27,Einfach die Wahrheit
2013,tt2448912,4.1,161,Einmal Hans mit scharfer Soße
2013,tt3401962,5.8,24,Einstein and Einstein
2013,tt2406676,5.7,2687,Ek Thi Daayan
2013,tt2869736,5.6,159,Eksik sayfalar
2013,tt3274484,8.5,421,Ekskursante
2013,tt3572448,2.1,12,El Altar: Demasiado tarde para rezar
2013,tt2404376,3,139,El Babysitter
2013,tt3225422,4.1,43,El Derechazo
2013,tt2722322,7.5,11,El Efecto Clemente
2013,tt2827420,6.4,11,El Faro
2013,tt3225400,6,22,El Tío
2013,tt2560988,6.6,18,El amor y otras desgracias
2013,tt2977070,5.5,12,El control
2013,tt2249278,6.3,296,The Film Critic
2013,tt1891790,7.5,13,El cura y el veneno
2013,tt2279780,5.4,17,El edificio
2013,tt3219080,6.6,11,El espacio entre las cosas
2013,tt3327856,5.3,15,El extraordinario viaje de Lucius Dumb
2013,tt2764478,6.8,111,El futuro
2013,tt2806518,7.1,47,El gran simulador
2013,tt2586016,5.3,12,El lado oscuro de la luz
2013,tt3102402,5.8,103,El mudo
2013,tt3426452,2.4,88,El paseo 3
2013,tt2846622,5.4,16,El pequeño mago
2013,tt2332098,7.5,15,El tiempo de Plácido Meana
2013,tt3611354,6.3,22,El vals de los inútiles
2013,tt2794596,5.9,1242,El-Cin
2013,tt3107886,5.6,50,El-Harami wa el-Abit
2013,tt2934340,6.1,31,Ella ja kaverit 2 - Paterock
2013,tt3132658,1.8,63,Elment az öszöd
2013,tt3100404,7,27,Elmers Lov
2013,tt3022650,5.3,10,Els anys salvatges
2013,tt2198187,5.4,24,Elsk meg
2013,tt2633110,6.5,188,Eltern
2013,tt1535108,6.7,273259,Elysium
2013,tt2659342,7.2,13,Emeli Sandé Live at the Royal Albert Hall
2013,tt3394878,5.2,41,Emil & Ida i Lönneberga
2013,tt2980206,3.8,22,Emma's Wings: A Bella Sara Tale
2013,tt3100750,6.5,10,Empire Gypsy
2013,tt2171867,5.2,11856,Empire State
2013,tt2179035,7.1,54,Empire of Dirt
2013,tt3033160,3.3,27,Empire of the Apes
2013,tt2826634,6.5,32,Encontrados en NYC
2013,tt1731141,6.7,157034,Ender's Game
2013,tt3054206,4.4,32,Nero infinito
2013,tt3215518,6.6,573,Endrendrum Punnagai
2013,tt2618494,4.6,30,Endzeit
2013,tt2395199,5.1,3328,Enemies Closer
2013,tt2941856,5.4,147,Enemmy
2013,tt2316411,6.8,60239,Enemy
2013,tt2966728,7.1,12,Enemy Empire
2013,tt2934686,5.8,20,Enoshima purizumu
2013,tt2390361,7.1,42046,Enough Said
2013,tt2229377,5,258,Enter the Dangerous Mind
2013,tt2099633,3.7,104,Entity
2013,tt2445698,7.1,420,Entre Nós
2013,tt2649094,4.2,12,Entropiya
2013,tt2398159,7.8,43,Entwinement
2013,tt2509298,5.9,379,Ephraim's Rescue
2013,tt0848537,6.7,74482,Epic
2013,tt1753788,4.2,59,Epitaph: Bread and Salt
2013,tt3108322,7.9,62,Eric Clapton's Crossroads Guitar Festival 2013
2013,tt2419326,6.8,20,Erik Myers Dopeless Romantic
2013,tt3283792,4,259,Erkek tarafi testosteron
2013,tt3386254,4.1,220,Erkekler
2013,tt1211956,6.8,147785,Escape Plan
2013,tt0765446,5.9,18020,Escape from Planet Earth
2013,tt2187884,5.2,5848,Escape from Tomorrow
2013,tt3314622,6.3,69,Escape from Uganda
2013,tt3009618,6.5,18,Escape from the Dead
2013,tt2368817,5.6,106,Eskil & Trinidad
2013,tt3339624,4.1,488,Essex Boys Retribution
2013,tt3256668,5.5,11,Estação Liberdade
2013,tt3359518,6.6,18,Estrella del Sur
2013,tt3170926,7.2,19,Et liv på den anden side II: Tilbage til livet på den første side
2013,tt2290323,4.6,28,Eternal Damn Nation
2013,tt1823684,7.6,206,Eternity
2013,tt2877104,6.8,880,Ethir Neechal
2013,tt3560580,5.9,76,Eungjingja
2013,tt2369754,7.6,48,Euphonia
2013,tt2051879,6.5,41538,Europa Report
2013,tt2223170,7.7,25,Eva's Diamond
2013,tt2649680,5.5,71,Evangeline
2013,tt3174120,4.8,22,Everybody's Business
2013,tt2111306,6.2,30,Vse ushli
2013,tt2378100,6,22,Everyday Is Like Sunday
2013,tt2091295,7,97,Everyone's Going to Die
2013,tt2300836,7.5,13,Everything Went Down
2013,tt2715556,3.2,578,Everywhen
2013,tt1828970,5.3,4249,Evidence
2013,tt1288558,6.5,107935,Evil Dead
2013,tt2302601,3.9,448,Evil Feed
2013,tt1576429,4,85,Mala
2013,tt3007308,6.6,21,Evil Women Movies
2013,tt2436452,5.5,441,Exhibition
2013,tt2472712,5.7,17,Exil
2013,tt3129920,4.5,17,Exilados do Vulcão
2013,tt2858100,5.8,48,Izhod
2013,tt1409798,3.5,234,Exit to Hell
2013,tt2239078,2.4,134,Exorcist Chronicles
2013,tt2040367,5.1,665,Expecting
2013,tt3303914,5.6,30,Expecting
2013,tt2251306,6.7,31,Exposure
2013,tt2823574,4.8,640,Extraction
2013,tt2207072,5.4,1604,Eyjafjallajökull
2013,tt3175286,5.7,33,Ezhamathe Varavu
2013,tt3422428,5.1,84,Ezhu Sundara Rathrikal
2013,tt3030452,5.5,12,F 63.9 Bolezn lyubvi
2013,tt2445888,6.8,10,F**k New York
2013,tt2671776,5.2,307,F.C. De Kampioenen: Kampioen zijn blijft plezant
2013,tt3182596,7.7,149,Fatat el masnaa
2013,tt3388130,5.4,18,Fad jang toh
2013,tt2258345,6.2,15262,Fading Gigolo
2013,tt3078950,7.4,10,Fake
2013,tt3293724,4.7,23,Mo Deng Nian Dai
2013,tt3121066,7.1,36,Falastine Stereo
2013,tt3336934,7.2,161,Da Ming jie
2013,tt2797926,7.6,17,Fallen Angels
2013,tt2556808,7.2,17,Capa Caída
2013,tt2073564,6.4,418,Falsifikator
2013,tt2308673,5.7,86,Ferox
2013,tt2343278,6.7,71,Family Tour
2013,tt2252680,6.3,2627,La gran familia española
2013,tt1821426,6.4,4661,Family Weekend
2013,tt2324730,5.4,121,Fünf Freunde 2
2013,tt3376876,5.8,12,Fan Film Saga Part 1: Icons of Horror
2013,tt2827320,8.4,637,Fandry
2013,tt2181941,6.6,135,Fanie Fourie's Lobola
2013,tt1872101,6.9,478,Fanny
2013,tt3074758,7.5,70,Fantail
2013,tt3355944,6.6,11,Fantasmas de la ruta
2013,tt1709657,8.1,75,Far Marfa
2013,tt2968136,5,68,Faraday
2013,tt2396485,6.9,42,Farah Goes Bang
2013,tt2890140,7.3,63,Farewell Baghdad
2013,tt2188741,5.7,266,Faro
2013,tt1954435,7.4,48,Visoka modna napetost
2013,tt1905041,7.2,243757,Furious 6
2013,tt3163404,6,75,Rol-lu-ko-seu-tu
2013,tt2597098,7.6,22,Fat
2013,tt2672902,7.5,11,Fat Boys
2013,tt2380342,3.7,11,Fat Planet
2013,tt2617600,4.9,70,Larzanandeye charbi
2013,tt2332623,3.6,119,Fateful Findings
2013,tt1971397,6.2,508,Favor
2013,tt3099258,8,33,Feature Commentary with Director Tom Logan
2013,tt3421454,7.3,38,Febrayer Al Eswed
2013,tt2751324,6.9,36,Fedele alla linea
2013,tt1327720,6.1,50,Fedz
2013,tt2201772,6,90,Feeding Mr. Baldwin
2013,tt2958316,5.4,185,Feels So Good
2013,tt2988546,7.4,55,Felix
2013,tt2402603,6.1,1867,Felony
2013,tt3345670,8.1,286,Femrat
2013,tt2949246,6.4,156,Fer Mamla Gadbad Gadbad
2013,tt1753821,4.2,276,Ferocious
2013,tt3180440,5.7,642,Feuten: Het Feestje
2013,tt2618948,5.3,21,Fiesta falsa
2013,tt1776946,5.8,34,Fighting for Freedom
2013,tt1455806,4.7,34,File Box
2013,tt1450321,7.1,56445,Filth
2013,tt2781832,5.8,2859,Final Prayer
2013,tt1977755,8.2,77,Final Recipe
2013,tt2562726,5.4,160,Final Recourse
2013,tt2514128,5.6,16,Find a Way
2013,tt2219868,3.6,108,Finders Keepers: The Root of All Evil
2013,tt2201760,7,87,Finding Faith
2013,tt1975158,5.2,290,Finding Joy
2013,tt2169322,6.3,1141,Finding Mr. Right
2013,tt1916766,7.8,40,Finding Neighbors
2013,tt2912310,6.7,18,Finding Srimulat
2013,tt3386144,7,66,Finn
2013,tt2338864,6.9,994,Finsterworld
2013,tt2375666,7.6,27,Fireflies
2013,tt3582840,7.3,10,Firefly
2013,tt3341072,6.3,1404,Firestorm
2013,tt3109648,6.5,11,First Love
2013,tt2508258,7.8,71,First Period
2013,tt3081374,6.8,125,La prima neve
2013,tt3257072,8,734,Mahi va gorbeh
2013,tt2437786,6.7,271,Maach Mishti & More
2013,tt2828840,6.8,622,Jeonseolui joomeok
2013,tt2186781,7.1,1235,Five Dances
2013,tt2774262,6.8,18,Five Pillars
2013,tt1536051,4,451,Five Thirteen
2013,tt2709492,5.7,22,Cinco Maneiras de Fechar os Olhos
2013,tt2071466,6.9,318,Kurnaz - Fünf Jahre Leben
2013,tt3405422,6.4,24,Fièvres
2013,tt2776106,6.4,1175,Plynace wiezowce
2013,tt2662230,6.4,11,Flower Girl
2013,tt2496620,6.1,19,Shanidâru no hana
2013,tt2428196,8.2,18,Flowers for Fannie
2013,tt2351310,6.7,2272,Gamgi
2013,tt2190286,7.5,181,Flushers
2013,tt2625028,4,13,Koi suru minami
2013,tt2024539,7.3,15,Tobe! Dakota
2013,tt3076948,7.8,19,Flygande Grisen i Hämnden är ett klövdjur
2013,tt3124738,7.3,16,Flyover Country
2013,tt3209716,8.2,43,Foals Live at the Royal Albert Hall
2013,tt3117446,5.5,14,Ada: Senritsu-hen
2013,tt3018064,5.7,14,Ada 2: Zetsubô hen
2013,tt3295964,7,17,Follow
2013,tt2896508,4.9,11,Following the Wicca Man
2013,tt1764315,7,14,Fondi '91
2013,tt3077818,4.8,227,Fonzy
2013,tt2716576,6.2,16,For Love's Sake
2013,tt2367306,7.1,52,For No Eyes Only
2013,tt3074796,6.4,146,For Those Who Can Tell No Tales
2013,tt2315628,6.3,562,For Those in Peril
2013,tt2176786,6.4,394,Pour une femme
2013,tt2324544,4,27,Forbidden Woman
2013,tt2611626,4.6,1577,Force of Execution
2013,tt3107708,6.1,29,I corpi estranei
2013,tt2915134,6.3,15,Foreign Land
2013,tt2561752,4.1,79,Foreshadow
2013,tt2254790,5.2,32,Foresight Killer Instinct
2013,tt2827192,5.7,211,Forev
2013,tt2014225,7.1,37,Forever's End
2013,tt2376660,3.7,14,Fork You
2013,tt1817150,5.8,62,Forma
2013,tt2290710,5.4,25,Forty Years from Yesterday
2013,tt2428718,7.3,13,Foul Mouths: A Teenage Rage
2013,tt1478804,3.5,533,Four Assassins
2013,tt3243554,7,209,Four Corners
2013,tt2828148,6.4,25,Four Dogs
2013,tt2330852,7.6,17,Four Senses
2013,tt3008034,7,189,Four Sisters and a Wedding
2013,tt2734568,5.4,77,Four of Hearts
2013,tt2281167,6,27,Fourth Session
2013,tt2339457,7.8,100,Foute Vrienden
2013,tt2193191,4.2,303,Fractured
2013,tt1925435,5.3,5443,Frankenstein's Army
2013,tt2624716,7.4,62,Frankenstein's Hungry Dead
2013,tt2722326,5.7,43,Frat Brothers
2013,tt2953542,7.5,13,Fratello
2013,tt2669766,5.8,698,Frau Ella
2013,tt1621039,5.9,15358,Free Birds
2013,tt2617828,7.5,5781,Freier Fall
2013,tt3198484,6,227,Free Range/Ballaad maailma heakskiitmisest
2013,tt1839482,5.5,1328,Free Ride
2013,tt3249408,3.2,118,Freedom Force
2013,tt2414766,7.1,2050,Frequencies
2013,tt3264494,6.6,190,Chingu 2
2013,tt2277308,4.3,22,Friend Request
2013,tt2248805,5.5,313,Frits & Franky
2013,tt2065898,6.1,262,From Above
2013,tt3265080,6.6,22,Apo ti Gi sti Selini
2013,tt1704586,6.5,423,From the Rough
2013,tt2657944,5.5,10,Frontera
2013,tt2917494,4.1,42,Frostbite
2013,tt2294629,7.7,328979,Frozen
2013,tt2334649,7.5,39799,Fruitvale Station
2013,tt3040510,2.8,651,Fuga di cervelli
2013,tt2806788,6.8,5217,Fukrey
2013,tt2375037,8,211,Full Circle
2013,tt3114224,6.6,34,Funeral at Noon
2013,tt2851296,8.1,87,Funeralii fericite
2013,tt2798068,4.4,123,Förtroligheten
2013,tt2429074,6,5789,G.B.F.
2013,tt2573438,5.8,2888,G.D.O. Kara Kedi
2013,tt1583421,5.8,128248,G.I. Joe: Retaliation
2013,tt3106846,6.9,1031,Gabrielle
2013,tt3004010,6.2,12,Gabrielle
2013,tt2856930,6.8,945,Gagarin. Pervyy v kosmose
2013,tt1772871,4.7,62,Gallery of Fear
2013,tt2667550,7.6,1733,Çanakkale Yolun Sonu
2013,tt2263640,6.3,113,Galore
2013,tt2167751,7.3,14,Game
2013,tt1067773,6.8,3208,Game of Assassins
2013,tt3037398,5.3,51,Ganesh Talkies
2013,tt2624852,7.8,175,Gangoobai
2013,tt2064984,3.7,129,Gangs of Tooting Broadway
2013,tt1321870,6.8,156193,Gangster Squad
2013,tt1492849,5.4,485,Garbage
2013,tt3067878,6,177,Gare du Nord
2013,tt2571444,7.9,78,Garegin Nzhdeh
2013,tt2451110,5.1,205,Gacchaman
2013,tt2423162,7.2,24,Geek USA
2013,tt3322506,3.8,185,Geethanjali
2013,tt2798172,6,54,Gekijouban SPEC: Kurôzu - Kou no hen
2013,tt2641866,5.9,60,Gekijouban SPEC: Kurôzu - Zen no hen
2013,tt3163844,6.6,56,Gekijouban Toaru majutsu no indekkusu: Endyumion no kiseki
2013,tt3109828,3.5,105,Geld her oder Autsch'n!
2013,tt2509660,4.9,103,Gelmeyen Bahar
2013,tt3000686,5.2,13,Gending Sriwijaya
2013,tt3257582,5.3,226,Pokémon the Movie: Genesect and the Legend Awakened
2013,tt3230608,7,135,Genom Hazard: aru tensai kagakusha no itsukakan
2013,tt2235902,6.5,2822,Geography Club
2013,tt1495776,3.6,584,Germ
2013,tt1815717,6.3,662,Gerontophilia
2013,tt2175669,4.1,652,Get Lucky
2013,tt3239558,6.2,16,Get M4rried
2013,tt3025012,4.7,28,Get Together
2013,tt2167202,4.4,16779,Getaway
2013,tt1460632,6.6,39,Getting Back to Zero
2013,tt2623502,7.2,1071,"Getting Go, the Go Doc Project"
2013,tt2552296,7.8,291,Ghadi
2013,tt2246724,5.7,3240,Ghanchakkar
2013,tt2785162,3.5,111,Ghost Bride
2013,tt2618214,5.4,85,Ghost Child
2013,tt3512538,3.5,13,Ghost TV
2013,tt2272336,4.6,1604,Ghost Team One
2013,tt2636124,7.3,1255,Ghost in the Shell Arise: Border 1 - Ghost Pain
2013,tt3017864,7.4,674,Ghost in the Shell Arise: Border 2 - Ghost Whisper
2013,tt2637196,5.3,50,Ghostlight
2013,tt2345555,5.4,61,Gibsonburg
2013,tt1657510,6.5,4769,Gimme Shelter
2013,tt3463312,3.7,16,Ginger
2013,tt2065945,3.6,479,Gingerclown
2013,tt3234078,4.4,237,Gingerdead Man Vs. Evil Bong
2013,tt2374144,8,343,Gekijouban Gintama Kanketsu-hen: Yorozuyayo eien nare
2013,tt2926790,5.6,82,Giovanni Improtta
2013,tt2814372,5.6,563,Gippi
2013,tt3132086,6.7,79,Girafada
2013,tt2659070,6.4,35,Jirafas
2013,tt1745784,3.8,132,Girl Meets Boy
2013,tt2996804,5.4,168,Girl boy bakla tomboy
2013,tt1686042,6.2,1144,Girl on a Bicycle
2013,tt2218772,7.3,21,Giselle
2013,tt2375540,5.9,17,Gitme Baba
2013,tt2192100,5.8,16,Gizem Birimi
2013,tt3329964,7.6,26,Glazbena kutija
2013,tt2585798,6.8,100,Global Player - Wo wir sind isch vorne
2013,tt2425486,6.9,4830,Gloria
2013,tt2024417,6.6,29,Go Down Death
2013,tt2404241,6.8,114,Hari Ini Pasti Menang
2013,tt2705126,7.7,11,Go Go Ikemen 5
2013,tt2436516,6.5,7197,Go Goa Gone
2013,tt2247432,6.2,309,Go for Sisters
2013,tt2741216,4.7,872,God Is Not Dead!
2013,tt2632308,7.5,23,God Loves the Fighter
2013,tt3708828,4.6,11,God for Sale
2013,tt3069086,6.9,11,God's Eye View
2013,tt1772845,6.7,173,Esclavo de Dios
2013,tt1860238,6.1,1013,Goddess
2013,tt3018046,5,11,Goddotan: Kisu gaman senshuken the Movie
2013,tt1985094,6,66,Gods Behaving Badly
2013,tt2492700,6.1,15,Sin-ui Seon-mul
2013,tt2505418,5.5,10,Goin' Guerrilla
2013,tt2289526,6.4,337,Un beau dimanche
2013,tt2338846,6.3,506,Gold
2013,tt2621664,5.3,50,Goldberg & Eisenberg
2013,tt3297186,7.1,28,Goldfish
2013,tt2215477,6.3,8792,Goliyon Ki Rasleela Ram-Leela
2013,tt3202972,7.8,20,Gombegala Love
2013,tt2940478,7.1,29,Gone Back
2013,tt2147303,3,127,Gone Dark
2013,tt1729674,5.5,418,Gone Missing
2013,tt2451550,6.5,73,Gone Too Far
2013,tt3004748,4.9,28,Jongeun Chingoodeul
2013,tt1842446,5.6,152,Good Morning Karachi
2013,tt1675163,5.9,117,Good Night
2013,tt3470918,3.4,84,Che khoobe ke bargashti
2013,tt2327118,7.4,143,Srecen za umret
2013,tt2352802,5.5,4331,Goodbye World
2013,tt2724774,5.3,15,"Goodbye, Little Betty"
2013,tt3075360,7.1,218,Googly
2013,tt2259620,7.3,38,Gordon Family Tree
2013,tt2275794,5,2167,Gori Tere Pyaar Mein
2013,tt3194532,6,1220,Gorko!
2013,tt3316760,6.1,10,Gorod-prizrak
2013,tt2877084,4.7,73,Gouravam
2013,tt2819358,6.9,520,Goynar Baksho
2013,tt2349460,6,2041,Grace Unplugged
2013,tt2835548,6.3,1298,Grand Central
2013,tt2476154,4.3,3662,Grand Masti
2013,tt2039345,5.9,9660,Grand Piano
2013,tt2361110,5.5,65,Grand départ
2013,tt2139953,5.6,11,Graupel Poetry
2013,tt2017492,7.4,33,Grave Secrets
2013,tt2631554,6.6,28,Gravedigger
2013,tt1454468,7.9,485565,Gravity
2013,tt2776412,7.7,99,Krian Fiction
2013,tt0855705,6.6,16,Great American Dream
2013,tt2736822,6.3,48,Great Expectations
2013,tt3181588,6.5,143,Gureitofuru deddo
2013,tt2653804,4.7,183,Greeku Veerudu
2013,tt1986850,8,27,Green Eyes
2013,tt2628316,5.4,2703,Green Street 3: Never Back Down
2013,tt1964618,5.5,87,Crosstown
2013,tt2959352,5.6,222,Gremo mi po svoje 2
2013,tt1978425,8.3,60,Grey Sheep
2013,tt1909302,6,16,Grid
2013,tt2852394,6.1,256,Grigris
2013,tt3110266,6.6,11,Grimewave: Cockface III
2013,tt1670991,7.6,50,Grooming Giselle
2013,tt2988700,5.3,141,Grossstadtklein
2013,tt2630096,7.7,87,"Grow Up, Tony Phillips"
2013,tt2191701,5.4,88795,Grown Ups 2
2013,tt1661382,6.5,37732,Grudge Match
2013,tt2572270,6.6,131,Grüningers Fall
2013,tt2846134,7.2,492,Gunde Jaari Gallanthayyinde
2013,tt2327170,5.5,141,Gundello Godari
2013,tt2876428,7.8,1076,"Guten Tag, Ramón"
2013,tt3513286,8.2,39,Gzaabneulni
2013,tt2854806,4.6,10,Génesis Nirvana
2013,tt2671988,5.8,144,Gözümün Nûru
2013,tt3198748,5.3,97,Günce
2013,tt3206074,4.9,108,H Project
2013,tt2769310,7.4,14,H and G
2013,tt3143714,4.4,23,H.O.A. Havoc
2013,tt3130298,6.2,10,HARTs 5 - Geld ist nicht alles
2013,tt2708764,6.1,849,HK: Hentai Kamen
2013,tt3211048,8,71,Haani
2013,tt3216206,6.4,100,Habbet Loulou
2013,tt2764388,5.8,63,"Habi, la extranjera"
2013,tt2352394,6,321,Hai-Alarm am Müggelsee
2013,tt1426363,5.6,703,HairBrained
2013,tt2573198,7,333,Haru
2013,tt3463014,6.4,153,Halam geldi
2013,tt2091893,5.6,62,Halbschatten
2013,tt2215077,6,704,Half of a Yellow Sun
2013,tt2634390,5.4,10,Halfway to Hell
2013,tt3114406,5.7,31,Halloween: Harvest of Souls 1985
2013,tt2106440,3.3,424,Hallows' Eve
2013,tt2998906,2.4,13,Hamartia - Ventos do Destino
2013,tt2139963,7.2,13,Hâmerun
2013,tt2193418,4.5,6194,Hammer of the Gods
2013,tt3265462,7.6,431,Han Gong-ju
2013,tt2404237,7.1,77,Hanasaku iroha: Home Sweet Home
2013,tt2945380,6.5,22,Handy
2013,tt2330270,6.2,183,Hank and Asha
2013,tt2429414,6.3,174,Hannas Reise
2013,tt1935139,7.1,34,Hannah Has a Ho-Phase
2013,tt2610798,6.1,65,Hanni & Nanni 3
2013,tt2740684,6.2,18,Hans Dampf
2013,tt2081194,4.3,2383,Hansel & Gretel Get Baked
2013,tt2381962,2.6,1423,Hansel & Gretel: Warriors of Witchcraft
2013,tt1428538,6.1,138431,Hansel & Gretel: Witch Hunters
2013,tt4105550,3.4,11,Hanuman.com
2013,tt2969508,6.6,124,Mi-na moon-bang-goo
2013,tt2433082,6.3,17,Happy Days Motel
2013,tt3338930,8.5,32,Happy Familyy Pvt Ltd
2013,tt1950192,7,50,Happy Slapping
2013,tt2328813,6.5,1013,Hard to Be a God
2013,tt3396820,4.3,48,Zhong Kou Wei
2013,tt3177080,7.2,85,Haridas
2013,tt2362744,4.5,23,O Uivo da Gaita
2013,tt2385101,7.4,456,Uroki garmonii
2013,tt3539544,5.9,109,Harms
2013,tt2115325,4.8,341,Harrigan
2013,tt2902576,7.3,15,Hasduk berpola
2013,tt2878574,6.5,56,El Rayo
2013,tt3174322,5.5,11,Hasta mañana
2013,tt2986430,7.5,11,Hata Dhari Chalutha
2013,tt1870419,5.6,4531,Hatchet III
2013,tt2257436,5.1,664,Hate Crime
2013,tt2463512,6.1,2987,Hateship Loveship
2013,tt3399454,6.1,36,Hatuli Ragel
2013,tt2386278,5.2,4794,Haunt
2013,tt2133234,4,118,Haunted
2013,tt1786503,4.5,20,Haunted Maze
2013,tt2345567,5.9,9776,Haunter
2013,tt2343549,6.4,483,Having You
2013,tt2580150,6.5,328,Hawa Bodol
2013,tt2801746,7.4,1729,Hawaii
2013,tt2347194,4,27,Haz de tu vida una obra de arte
2013,tt2821832,4,304,HazMat
2013,tt2076216,3.7,528,He's Way More Famous Than You
2013,tt2240884,6.8,35,Head Cases: Serial Killers in the Delaware Valley
2013,tt2377212,5.7,12,Headsome
2013,tt1980132,7.4,12,Heart of Dance
2013,tt2343617,7.1,1542,Leijonasydän
2013,tt2231251,5.5,498,Heart of the Country
2013,tt3663040,4.8,1518,Heatstroke
2013,tt2321269,5.6,208,Heaven's Door
2013,tt2466684,7.6,1205,Isteni müszak
2013,tt2455436,4.9,18,Heavy Mental
2013,tt3454070,5.1,22,Heer & Hero
2013,tt2852376,6.8,2828,Heli
2013,tt2318527,4.8,6581,Hell Baby
2013,tt3095900,3.4,37,Hell Glades
2013,tt2329618,5.2,29,Hell Hole
2013,tt2782108,5.7,28,Hell at Heathridge
2013,tt2367988,5,30,Hell's Caretaker
2013,tt2316388,6.2,33,Hellaware
2013,tt2943990,6.3,23,Hellhounds
2013,tt2636488,6.5,46,Hello Carter
2013,tt2606110,5.5,120,Figyua na anata
2013,tt3095256,5.2,12,Helpless
2013,tt2379995,6.6,255,Hemel op Aarde
2013,tt2601230,7.6,22,Hendrix on Hendrix
2013,tt2865688,6.2,167,Henri
2013,tt1798709,8,272855,Her
2013,tt2469216,4.8,30,Her Cry: La Llorona Investigation
2013,tt2363217,5.4,24,Hercules: The Brave and the Bold
2013,tt2233318,7.7,23,Here Comes the Night
2013,tt2190760,5.7,245,Somos gente honrada
2013,tt3461524,7.7,47,Mirath
2013,tt2720590,5.6,11,Heroin
2013,tt2691722,7.1,1261,Het Vonnis
2013,tt1278073,6.5,41,Heterosexual Jill
2013,tt3008240,7.1,14,Hi Fonyód!
2013,tt2839540,5.7,52,Hi-8 (Horror Independent 8)
2013,tt2888480,7.2,40,Hidden Hills
2013,tt1964773,6.1,1052,Hide Your Smiling Faces
2013,tt3155654,6.2,617,Sum-bakk-og-jil
2013,tt3415846,3.7,13,She Shen Ji
2013,tt1506998,5.7,291,Highland Park
2013,tt2794728,5.6,63,Hile yolu
2013,tt2319853,6.3,10,Hills Green
2013,tt2344678,1.9,4600,Himmatwala
2013,tt1954510,6.4,44,Himmelfahrtskommando
2013,tt3005710,7.6,30,Hiroku: Defenders of Gaia
2013,tt2440036,7.2,1403,Hiss Dokhtarha Faryad Nemizanand
2013,tt1949550,3.8,17,Hit It
2013,tt2746728,6.3,23,Hit Team
2013,tt2612762,3.9,316,Hititya Madalyonun Sirri
2013,tt3155432,5.7,27,HogMaul: The Legend of Abrams County
2013,tt3297476,6.1,15,Hoichoi
2013,tt2960524,6.1,59,Hokus pokus Albert Åberg
2013,tt2208778,6.6,69,Hold Fast
2013,tt2158531,6.7,72,Holla II
2013,tt2473024,6.8,16,Hollywood Chaos
2013,tt2847534,7.2,11,Hollywood Revelations
2013,tt1508654,7.3,34,Hollywood Seagull
2013,tt2298224,5.2,760,Holy Ghost People
2013,tt2393825,7.8,83,Home
2013,tt2372760,6.8,160,Hemma
2013,tt2051894,6,1965,Home Run
2013,tt2348394,4.8,1180,Home Sweet Home
2013,tt2069798,4.5,268,Home Sweet Home
2013,tt1998204,8.1,517,Die andere Heimat - Chronik einer Sehnsucht
2013,tt2411218,8,61,Homebound
2013,tt2312718,6.5,68563,Homefront
2013,tt2558484,7,14,Homefront
